,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
13,13,1966-09-11,1966,1,False,Washington Redskins,14.0,38.0,Cleveland Browns,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,65.0,"(8.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
24,24,1966-09-18,1966,2,False,St. Louis Cardinals,23.0,7.0,Washington Redskins,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,63.0,"(5.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
35,35,1966-09-25,1966,3,False,Pittsburgh Steelers,27.0,33.0,Washington Redskins,,"(0, 1)","(0, 1)",Pitt Stadium,False,53.0,"(10.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
46,46,1966-10-02,1966,4,False,Washington Redskins,24.0,10.0,Pittsburgh Steelers,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,48.0,"(5.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
57,57,1966-10-09,1966,5,False,Washington Redskins,33.0,20.0,Atlanta Falcons,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,59.0,"(4.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
66,66,1966-10-16,1966,6,False,New York Giants,13.0,10.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,64.0,"(14.0, 0)","(81.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
79,79,1966-10-23,1966,7,False,Washington Redskins,26.0,20.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,58.0,"(6.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
88,88,1966-10-30,1966,8,False,Philadelphia Eagles,13.0,27.0,Washington Redskins,,"(0, 1)","(0, 1)",Franklin Field,False,43.0,"(13.0, 0)","(42.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
91,91,1966-11-06,1966,9,False,Baltimore Colts,37.0,10.0,Washington Redskins,,"(0, 1)","(0, 1)",Memorial Stadium (Baltimore),False,47.0,"(15.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
112,112,1966-11-13,1966,10,False,Washington Redskins,30.0,31.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,40.0,"(8.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
113,113,1966-11-20,1966,11,False,Cleveland Browns,14.0,3.0,Washington Redskins,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,32.0,"(8.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
134,134,1966-11-27,1966,12,False,Washington Redskins,72.0,41.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,42.0,"(5.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
148,148,1966-12-11,1966,14,False,Dallas Cowboys,31.0,34.0,Washington Redskins,,"(0, 1)","(0, 1)",Cotton Bowl,False,30.0,"(8.0, 0)","(57.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
167,167,1966-12-18,1966,15,False,Washington Redskins,28.0,37.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,44.0,"(8.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
184,184,1967-09-17,1967,1,False,Philadelphia Eagles,35.0,24.0,Washington Redskins,,"(0, 1)","(0, 1)",Franklin Field,False,69.0,"(12.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
194,194,1967-09-24,1967,2,False,New Orleans Saints,10.0,30.0,Washington Redskins,,"(0, 1)","(0, 1)",Tulane Stadium,False,72.0,"(6.0, 0)","(63.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
210,210,1967-10-01,1967,3,False,Washington Redskins,38.0,34.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,56.0,"(9.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
222,222,1967-10-08,1967,4,False,Washington Redskins,14.0,17.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,57.0,"(7.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
223,223,1967-10-15,1967,5,False,Atlanta Falcons,20.0,20.0,Washington Redskins,,"(0, 1)","(0, 1)",Atlanta-Fulton County Stadium,False,67.0,"(6.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
240,240,1967-10-22,1967,6,False,Los Angeles Rams,28.0,28.0,Washington Redskins,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,63.0,"(10.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
257,257,1967-10-29,1967,7,False,Washington Redskins,13.0,17.0,Baltimore Colts,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,43.0,"(5.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
270,270,1967-11-05,1967,8,False,Washington Redskins,21.0,27.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,38.0,"(12.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
282,282,1967-11-12,1967,9,False,Washington Redskins,31.0,28.0,San Francisco 49ers,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,60.0,"(12.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
289,289,1967-11-19,1967,10,False,Dallas Cowboys,20.0,27.0,Washington Redskins,,"(0, 1)","(0, 1)",Cotton Bowl,False,55.0,"(8.0, 0)","(50.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
300,300,1967-11-26,1967,11,False,Cleveland Browns,42.0,37.0,Washington Redskins,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,46.0,"(15.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
318,318,1967-12-03,1967,12,False,Washington Redskins,35.0,35.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,36.0,"(9.0, 0)","(93.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
329,329,1967-12-10,1967,13,False,Pittsburgh Steelers,10.0,15.0,Washington Redskins,,"(0, 1)","(0, 1)",Pitt Stadium,False,42.0,"(14.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
342,342,1967-12-17,1967,14,False,Washington Redskins,14.0,30.0,New Orleans Saints,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,36.0,"(6.0, 0)","(50.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
358,358,1968-09-15,1968,1,False,Chicago Bears,28.0,38.0,Washington Redskins,,"(0, 1)","(0, 1)",Wrigley Field,False,71.0,"(8.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
376,376,1968-09-22,1968,2,False,New Orleans Saints,37.0,17.0,Washington Redskins,,"(0, 1)","(0, 1)",Tulane Stadium,False,77.0,"(10.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
388,388,1968-09-29,1968,3,False,New York Giants,48.0,21.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,62.0,"(13.0, 0)","(49.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
404,404,1968-10-06,1968,4,False,Washington Redskins,17.0,14.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,46.0,"(9.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
417,417,1968-10-13,1968,5,False,Washington Redskins,16.0,13.0,Pittsburgh Steelers,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,62.0,"(3.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
430,430,1968-10-20,1968,6,False,St. Louis Cardinals,41.0,14.0,Washington Redskins,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,56.0,"(8.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
442,442,1968-10-27,1968,7,False,Washington Redskins,10.0,13.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,46.0,"(12.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
449,449,1968-11-03,1968,8,False,Minnesota Vikings,27.0,14.0,Washington Redskins,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,40.0,"(8.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
468,468,1968-11-10,1968,9,False,Philadelphia Eagles,10.0,16.0,Washington Redskins,,"(0, 1)","(0, 1)",Franklin Field,False,40.0,"(15.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
482,482,1968-11-17,1968,10,False,Washington Redskins,24.0,44.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,52.0,"(8.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
494,494,1968-11-24,1968,11,False,Washington Redskins,7.0,27.0,Green Bay Packers,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,50.0,"(10.0, 0)","(55.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
495,495,1968-11-28,1968,12,False,Dallas Cowboys,29.0,20.0,Washington Redskins,,"(0, 1)","(0, 1)",Cotton Bowl,False,46.0,"(15.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
520,520,1968-12-08,1968,13,False,Washington Redskins,21.0,24.0,Cleveland Browns,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,30.0,"(14.0, 0)","(57.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
532,532,1968-12-15,1968,14,False,Washington Redskins,14.0,3.0,Detroit Lions,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,29.0,"(21.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
553,553,1969-09-21,1969,1,False,New Orleans Saints,20.0,26.0,Washington Redskins,,"(0, 1)","(0, 1)",Tulane Stadium,False,78.0,"(12.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
560,560,1969-09-28,1969,2,False,Cleveland Browns,27.0,23.0,Washington Redskins,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,53.0,"(11.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
582,582,1969-10-05,1969,3,False,San Francisco 49ers,17.0,17.0,Washington Redskins,,"(0, 1)","(0, 1)",Kezar Stadium,False,61.0,"(11.0, 0)","(35.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
594,594,1969-10-12,1969,4,False,Washington Redskins,33.0,17.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,61.0,"(6.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
607,607,1969-10-19,1969,5,False,Washington Redskins,20.0,14.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,54.0,"(4.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
619,619,1969-10-26,1969,6,False,Pittsburgh Steelers,7.0,14.0,Washington Redskins,,"(0, 1)","(0, 1)",Pitt Stadium,False,46.0,"(6.0, 0)","(63.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
623,623,1969-11-02,1969,7,False,Baltimore Colts,41.0,17.0,Washington Redskins,,"(0, 1)","(0, 1)",Memorial Stadium (Baltimore),False,61.0,"(10.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
647,647,1969-11-09,1969,8,False,Washington Redskins,28.0,28.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,46.0,"(12.0, 0)","(91.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
660,660,1969-11-16,1969,9,False,Washington Redskins,28.0,41.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,33.0,"(8.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
673,673,1969-11-23,1969,10,False,Washington Redskins,27.0,20.0,Atlanta Falcons,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,40.0,"(8.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
686,686,1969-11-30,1969,11,False,Washington Redskins,13.0,24.0,Los Angeles Rams,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,35.0,"(11.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
697,697,1969-12-07,1969,12,False,Philadelphia Eagles,29.0,34.0,Washington Redskins,,"(0, 1)","(0, 1)",Franklin Field,False,32.0,"(10.0, 0)","(57.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
712,712,1969-12-14,1969,13,False,Washington Redskins,17.0,14.0,New Orleans Saints,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,35.0,"(10.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
716,716,1969-12-21,1969,14,False,Dallas Cowboys,20.0,10.0,Washington Redskins,,"(0, 1)","(0, 1)",Cotton Bowl,False,54.0,"(15.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
739,739,1970-09-20,1970,1,False,San Francisco 49ers,26.0,17.0,Washington Redskins,,"(0, 1)","(0, 1)",Kezar Stadium,False,59.0,"(21.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
752,752,1970-09-27,1970,2,False,St. Louis Cardinals,27.0,17.0,Washington Redskins,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,54.0,"(10.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
764,764,1970-10-04,1970,3,False,Philadelphia Eagles,21.0,33.0,Washington Redskins,,"(0, 1)","(0, 1)",Veterans Stadium,False,58.0,"(12.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
778,778,1970-10-11,1970,4,False,Washington Redskins,31.0,10.0,Detroit Lions,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,67.0,"(6.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
792,792,1970-10-19,1970,5,False,Oakland Raiders,34.0,20.0,Washington Redskins,,"(0, 1)","(0, 1)",Oakland Coliseum,False,58.0,"(6.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
804,804,1970-10-25,1970,6,False,Washington Redskins,20.0,0.0,Cincinnati Bengals,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,52.0,"(4.0, 0)","(93.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
811,811,1970-11-01,1970,7,False,Denver Broncos,3.0,19.0,Washington Redskins,,"(0, 1)","(0, 1)",Mile High Stadium,False,36.0,"(7.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
830,830,1970-11-08,1970,8,False,Washington Redskins,10.0,19.0,Minnesota Vikings,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,45.0,"(4.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
841,841,1970-11-15,1970,9,False,New York Giants,35.0,33.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,50.0,"(15.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
856,856,1970-11-22,1970,10,False,Washington Redskins,21.0,45.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,44.0,"(10.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
869,869,1970-11-29,1970,11,False,Washington Redskins,24.0,27.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,48.0,"(6.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
873,873,1970-12-06,1970,12,False,Dallas Cowboys,34.0,0.0,Washington Redskins,,"(0, 1)","(0, 1)",Cotton Bowl,False,52.0,"(13.0, 0)","(47.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
895,895,1970-12-13,1970,13,False,Washington Redskins,24.0,6.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,38.0,"(6.0, 0)","(92.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
909,909,1970-12-20,1970,14,False,Washington Redskins,28.0,27.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,47.0,"(10.0, 0)","(56.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
928,928,1971-09-19,1971,1,False,St. Louis Cardinals,17.0,24.0,Washington Redskins,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,58.0,"(9.0, 0)","(10.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
938,938,1971-09-26,1971,2,False,New York Giants,3.0,30.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,62.0,"(8.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
943,943,1971-10-03,1971,3,False,Dallas Cowboys,16.0,20.0,Washington Redskins,,"(0, 1)","(0, 1)",Cotton Bowl,False,70.0,"(10.0, 0)","(94.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
967,967,1971-10-10,1971,4,False,Washington Redskins,22.0,13.0,Houston Oilers,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,57.0,"(9.0, 0)","(96.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
980,980,1971-10-17,1971,5,False,Washington Redskins,20.0,0.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,62.0,"(8.0, 0)","(90.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
987,987,1971-10-24,1971,6,False,Kansas City Chiefs,27.0,20.0,Washington Redskins,,"(0, 1)","(0, 1)",Arrowhead Stadium,False,62.0,"(6.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1006,1006,1971-10-31,1971,7,False,Washington Redskins,24.0,14.0,New Orleans Saints,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,68.0,"(5.0, 0)","(91.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1019,1019,1971-11-07,1971,8,False,Washington Redskins,7.0,7.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,47.0,"(17.0, 0)","(56.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1022,1022,1971-11-14,1971,9,False,Chicago Bears,16.0,15.0,Washington Redskins,,"(0, 1)","(0, 1)",Soldier Field,False,56.0,"(17.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1045,1045,1971-11-21,1971,10,False,Washington Redskins,0.0,13.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,41.0,"(14.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1057,1057,1971-11-28,1971,11,False,Philadelphia Eagles,13.0,20.0,Washington Redskins,,"(0, 1)","(0, 1)",Veterans Stadium,False,43.0,"(12.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1071,1071,1971-12-05,1971,12,False,Washington Redskins,23.0,7.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,28.0,"(7.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1085,1085,1971-12-13,1971,13,False,Los Angeles Rams,24.0,38.0,Washington Redskins,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,51.0,"(15.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1098,1098,1971-12-19,1971,14,False,Washington Redskins,13.0,20.0,Cleveland Browns,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,27.0,"(10.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1102,1102,1971-12-26,1971,Division,True,San Francisco 49ers,24.0,20.0,Washington Redskins,,"(0, 1)","(0, 1)",Candlestick Park,False,44.0,"(14.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1118,1118,1972-09-18,1972,1,False,Minnesota Vikings,21.0,24.0,Washington Redskins,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,66.0,"(11.0, 0)","(67.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1130,1130,1972-09-24,1972,2,False,Washington Redskins,24.0,10.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,64.0,"(10.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1140,1140,1972-10-01,1972,3,False,New England Patriots,24.0,23.0,Washington Redskins,,"(0, 1)","(0, 1)",Foxboro Stadium,False,54.0,"(14.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1156,1156,1972-10-08,1972,4,False,Washington Redskins,14.0,0.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,59.0,"(14.0, 0)","(53.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1169,1169,1972-10-15,1972,5,False,St. Louis Cardinals,3.0,33.0,Washington Redskins,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,50.0,"(11.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1182,1182,1972-10-22,1972,6,False,Washington Redskins,24.0,20.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,52.0,"(10.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1191,1191,1972-10-29,1972,7,False,New York Giants,16.0,23.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,61.0,"(11.0, 0)","(91.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1205,1205,1972-11-05,1972,8,False,New York Jets,17.0,35.0,Washington Redskins,,"(0, 1)","(0, 1)",Shea Stadium,False,45.0,"(13.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1221,1221,1972-11-12,1972,9,False,Washington Redskins,27.0,13.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,48.0,"(9.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1235,1235,1972-11-20,1972,10,False,Washington Redskins,24.0,13.0,Atlanta Falcons,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,40.0,"(11.0, 0)","(90.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1247,1247,1972-11-26,1972,11,False,Washington Redskins,21.0,16.0,Green Bay Packers,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,44.0,"(10.0, 0)","(87.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1257,1257,1972-12-03,1972,12,False,Philadelphia Eagles,7.0,23.0,Washington Redskins,,"(0, 1)","(0, 1)",Veterans Stadium,False,46.0,"(12.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1263,1263,1972-12-09,1972,13,False,Dallas Cowboys,34.0,24.0,Washington Redskins,,"(0, 1)","(0, 1)",Texas Stadium,False,38.0,"(9.0, 0)","(95.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1287,1287,1972-12-17,1972,14,False,Washington Redskins,17.0,24.0,Buffalo Bills,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,22.0,"(24.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1291,1291,1972-12-24,1972,Division,True,Washington Redskins,16.0,3.0,Green Bay Packers,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,38.0,"(6.0, 0)","(98.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1293,1293,1972-12-31,1972,Conference,True,Washington Redskins,26.0,3.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,49.0,"(8.0, 0)","(99.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1294,1294,1973-01-14,1972,Superbowl,True,Miami Dolphins,14.0,7.0,Washington Redskins,MIA,"(-1.0, 0)","(33.0, 0)",Los Angeles Memorial Coliseum,True,64.0,"(7.0, 0)","(53.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1306,1306,1973-09-16,1973,1,False,Washington Redskins,38.0,0.0,San Diego Chargers,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,73.0,"(6.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1319,1319,1973-09-23,1973,2,False,St. Louis Cardinals,34.0,27.0,Washington Redskins,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,72.0,"(6.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1330,1330,1973-09-30,1973,3,False,Philadelphia Eagles,7.0,28.0,Washington Redskins,,"(0, 1)","(0, 1)",Veterans Stadium,False,63.0,"(11.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1346,1346,1973-10-08,1973,4,False,Washington Redskins,14.0,7.0,Dallas Cowboys,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,67.0,"(5.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1355,1355,1973-10-14,1973,5,False,New York Giants,3.0,21.0,Washington Redskins,,"(0, 1)","(0, 1)",Yale Bowl,False,66.0,"(17.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1371,1371,1973-10-21,1973,6,False,Washington Redskins,31.0,13.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,58.0,"(8.0, 0)","(57.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1379,1379,1973-10-28,1973,7,False,New Orleans Saints,19.0,3.0,Washington Redskins,,"(0, 1)","(0, 1)",Tulane Stadium,False,68.0,"(9.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1398,1398,1973-11-05,1973,8,False,Pittsburgh Steelers,21.0,16.0,Washington Redskins,,"(0, 1)","(0, 1)",Three Rivers Stadium,False,40.0,"(13.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
